Link,FileName
https://www.upes.ac.in/advisory-board/christer-sjostrom,www.upes.ac.in_advisory-board_christer-sjostrom.txt
https://www.upes.ac.in/faculty/school-of-law/shradha-baranwal,www.upes.ac.in_faculty_school-of-law_shradha-baranwal.txt
https://www.upes.ac.in/faculty/school-of-computer-science/rohit-srivastava,www.upes.ac.in_faculty_school-of-computer-science_rohit-srivastava.txt
https://www.upes.ac.in/blog/business/how-the-university-taught-me-the-power-of-networking,www.upes.ac.in_blog_business_how-the-university-taught-me-the-power-of-networking.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/sustainability/dr-bikarama-prasad-yadav,www.upes.ac.in_faculty_school-of-advanced-engineering_sustainability_dr-bikarama-prasad-yadav.txt
https://www.upes.ac.in/faculty/school-of-computer-science/christalin-nelson-s,www.upes.ac.in_faculty_school-of-computer-science_christalin-nelson-s.txt
https://www.upes.ac.in/faculty-achievements/dr-deepika,www.upes.ac.in_faculty-achievements_dr-deepika.txt
https://www.upes.ac.in/blog/advanced-engineering/engineering-student-at-upes-is-rancho-2-0,www.upes.ac.in_blog_advanced-engineering_engineering-student-at-upes-is-rancho-2-0.txt
https://www.upes.ac.in/school-of-liberal-studies,www.upes.ac.in_school-of-liberal-studies.txt
https://www.upes.ac.in/faculty/school-of-business/dr-badri-singh-bhandari,www.upes.ac.in_faculty_school-of-business_dr-badri-singh-bhandari.txt
https://www.upes.ac.in/blog/computer-science/top-benefits-of-studying-bca,www.upes.ac.in_blog_computer-science_top-benefits-of-studying-bca.txt
https://www.upes.ac.in/school-of-business/integrated-bcom-hons-mba,www.upes.ac.in_school-of-business_integrated-bcom-hons-mba.txt
https://www.upes.ac.in/faculty/school-of-business/manisha-solanki,www.upes.ac.in_faculty_school-of-business_manisha-solanki.txt
https://www.upes.ac.in/faculty/school-of-liberal-studies/jayadev-parida,www.upes.ac.in_faculty_school-of-liberal-studies_jayadev-parida.txt
https://www.upes.ac.in/faculty/school-of-computer-science/avishek-majumder,www.upes.ac.in_faculty_school-of-computer-science_avishek-majumder.txt
https://www.upes.ac.in/faculty/school-of-business/vikas-kumar,www.upes.ac.in_faculty_school-of-business_vikas-kumar.txt
https://www.upes.ac.in/school-of-health-sciences-and-technology/phd-health-sciences,www.upes.ac.in_school-of-health-sciences-and-technology_phd-health-sciences.txt
https://www.upes.ac.in/advisory-board/david-jayne,www.upes.ac.in_advisory-board_david-jayne.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/energy/manash-protim-mudoi,www.upes.ac.in_faculty_school-of-advanced-engineering_energy_manash-protim-mudoi.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/sustainability/kanchan-deoli-bahukhandi,www.upes.ac.in_faculty_school-of-advanced-engineering_sustainability_kanchan-deoli-bahukhandi.txt
https://www.upes.ac.in/advisory-board/dr-pg-diwakar,www.upes.ac.in_advisory-board_dr-pg-diwakar.txt
https://www.upes.ac.in/convocation2023-medal-winner-list,www.upes.ac.in_convocation2023-medal-winner-list.txt
https://www.upes.ac.in/school-of-health-sciences-and-technology/msc-health-sciences/microbiology-medical-and-pharmaceutical-microbiology,www.upes.ac.in_school-of-health-sciences-and-technology_msc-health-sciences_microbiology-medical-and-pharmaceutical-microbiology.txt
https://www.upes.ac.in/blog/advanced-engineering/how-5g-technology-will-impact-and-transform-the-world,www.upes.ac.in_blog_advanced-engineering_how-5g-technology-will-impact-and-transform-the-world.txt
https://www.upes.ac.in/faculty/school-of-computer-science/pooja-sarin,www.upes.ac.in_faculty_school-of-computer-science_pooja-sarin.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/mechanical/dhiraj-kumar,www.upes.ac.in_faculty_school-of-advanced-engineering_mechanical_dhiraj-kumar.txt
https://www.upes.ac.in/upes-privacy-policy,www.upes.ac.in_upes-privacy-policy.txt
https://www.upes.ac.in/school-of-business/bba/global-program-2plus1-2-year-in-upes-campus-plus-1-year-in-overseas-university,www.upes.ac.in_school-of-business_bba_global-program-2plus1-2-year-in-upes-campus-plus-1-year-in-overseas-university.txt
https://www.upes.ac.in/advisory-board/viveck-vaswani,www.upes.ac.in_advisory-board_viveck-vaswani.txt
https://www.upes.ac.in/blog/upes-star/have-a-design-related-question-this-prof-has-all-the-answers,www.upes.ac.in_blog_upes-star_have-a-design-related-question-this-prof-has-all-the-answers.txt
https://www.upes.ac.in/faculty/school-of-business/dr-shalini-singh,www.upes.ac.in_faculty_school-of-business_dr-shalini-singh.txt
https://www.upes.ac.in/school-of-liberal-studies/ma/digital-and-mass-media-broadcasting,www.upes.ac.in_school-of-liberal-studies_ma_digital-and-mass-media-broadcasting.txt
https://www.upes.ac.in/faculty/school-of-business/raj-k-kovid,www.upes.ac.in_faculty_school-of-business_raj-k-kovid.txt
https://www.upes.ac.in/blog/health-sciences-technology/unlocking-future-frontiers-unparalleled-advantages-of-pursuing-a-career-in-allied-health-sciences,www.upes.ac.in_blog_health-sciences-technology_unlocking-future-frontiers-unparalleled-advantages-of-pursuing-a-career-in-allied-health-sciences.txt
https://www.upes.ac.in/faculty/school-of-business/rajesh-tripathi,www.upes.ac.in_faculty_school-of-business_rajesh-tripathi.txt
https://www.upes.ac.in/global-university,www.upes.ac.in_global-university.txt
https://www.upes.ac.in/industry-connect/surana-surana-international-attorneys,www.upes.ac.in_industry-connect_surana-surana-international-attorneys.txt
https://www.upes.ac.in/sitemap/achievements,www.upes.ac.in_sitemap_achievements.txt
https://www.upes.ac.in/faculty/school-of-liberal-studies/neha-verma,www.upes.ac.in_faculty_school-of-liberal-studies_neha-verma.txt
https://www.upes.ac.in/faculty/school-of-health-sciences-and-technology/shraddha-manish-gupta,www.upes.ac.in_faculty_school-of-health-sciences-and-technology_shraddha-manish-gupta.txt
https://www.upes.ac.in/school-of-business/mba/family-business-and-entrepreneurship-family-business,www.upes.ac.in_school-of-business_mba_family-business-and-entrepreneurship-family-business.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/electrical/dr-abhinav-sharma,www.upes.ac.in_faculty_school-of-advanced-engineering_electrical_dr-abhinav-sharma.txt
https://www.upes.ac.in/msc-microbiology-food-and-environment-microbiology,www.upes.ac.in_msc-microbiology-food-and-environment-microbiology.txt
https://www.upes.ac.in/civil-engineering,www.upes.ac.in_civil-engineering.txt
https://www.upes.ac.in/admissions/llb,www.upes.ac.in_admissions_llb.txt
https://www.upes.ac.in/school-of-advanced-engineering/bsc-hons/mathematics-by-research-computational-mathematics,www.upes.ac.in_school-of-advanced-engineering_bsc-hons_mathematics-by-research-computational-mathematics.txt
https://www.upes.ac.in/faculty/school-of-business/anmol-kumar-goyal,www.upes.ac.in_faculty_school-of-business_anmol-kumar-goyal.txt
https://www.upes.ac.in/student-projects/supriya-singh-vats,www.upes.ac.in_student-projects_supriya-singh-vats.txt
https://www.upes.ac.in/school-of-business/mba/logistics-and-supply-chain-management,www.upes.ac.in_school-of-business_mba_logistics-and-supply-chain-management.txt
https://www.upes.ac.in/advisory-board/jostein-dahl-karlsen,www.upes.ac.in_advisory-board_jostein-dahl-karlsen.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/applied-science/nitin-uniyal,www.upes.ac.in_faculty_school-of-advanced-engineering_applied-science_nitin-uniyal.txt
https://www.upes.ac.in/ucie,www.upes.ac.in_ucie.txt
https://www.upes.ac.in/school-of-liberal-studies/bsc-hons/economics-with-data-science,www.upes.ac.in_school-of-liberal-studies_bsc-hons_economics-with-data-science.txt
https://www.upes.ac.in/faculty/school-of-design/siddharth-raje,www.upes.ac.in_faculty_school-of-design_siddharth-raje.txt
https://www.upes.ac.in/faculty/school-of-computer-science/n-prasanthi-kumari,www.upes.ac.in_faculty_school-of-computer-science_n-prasanthi-kumari.txt
https://www.upes.ac.in/faculty/school-of-law/dr-latika-choudhary,www.upes.ac.in_faculty_school-of-law_dr-latika-choudhary.txt
https://www.upes.ac.in/advisory-board/chanpreet-arora,www.upes.ac.in_advisory-board_chanpreet-arora.txt
https://www.upes.ac.in/faculty/school-of-business/dr-anirudh-singh,www.upes.ac.in_faculty_school-of-business_dr-anirudh-singh.txt
https://www.upes.ac.in/professors-of-practice/aakanksha-joshi,www.upes.ac.in_professors-of-practice_aakanksha-joshi.txt
https://www.upes.ac.in/school-of-design/bdes,www.upes.ac.in_school-of-design_bdes.txt
https://www.upes.ac.in/faculty/school-of-business/prof-avishek-ghosal,www.upes.ac.in_faculty_school-of-business_prof-avishek-ghosal.txt
https://www.upes.ac.in/student-achievements/yajushii-arora,www.upes.ac.in_student-achievements_yajushii-arora.txt
https://www.upes.ac.in/blog/advanced-engineering/super-30-fame-anand-kumar-suggests-success-mantras-for-engineering-aspirants,www.upes.ac.in_blog_advanced-engineering_super-30-fame-anand-kumar-suggests-success-mantras-for-engineering-aspirants.txt
https://www.upes.ac.in/school-of-health-sciences-and-technology/msc-health-sciences/food-nutrition-and-dietetics-nutraceutical-and-nutritional-policy,www.upes.ac.in_school-of-health-sciences-and-technology_msc-health-sciences_food-nutrition-and-dietetics-nutraceutical-and-nutritional-policy.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/applied-science/mamta-latwal,www.upes.ac.in_faculty_school-of-advanced-engineering_applied-science_mamta-latwal.txt
https://www.upes.ac.in/school-of-advanced-engineering/btech-engineering/aerospace-engineering-avionics,www.upes.ac.in_school-of-advanced-engineering_btech-engineering_aerospace-engineering-avionics.txt
https://www.upes.ac.in/admissions/msc,www.upes.ac.in_admissions_msc.txt
https://www.upes.ac.in/school-of-advanced-engineering/btech-engineering/chemical-engineering,www.upes.ac.in_school-of-advanced-engineering_btech-engineering_chemical-engineering.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/energy/srinivasa-reddy-devarapu,www.upes.ac.in_faculty_school-of-advanced-engineering_energy_srinivasa-reddy-devarapu.txt
https://www.upes.ac.in/social-impact/project-payal,www.upes.ac.in_social-impact_project-payal.txt
https://www.upes.ac.in/faculty-details/alok-negi,www.upes.ac.in_faculty-details_alok-negi.txt
https://www.upes.ac.in/faculty/school-of-computer-science/varun-sapra,www.upes.ac.in_faculty_school-of-computer-science_varun-sapra.txt
https://www.upes.ac.in/faculty/school-of-law/dr-tauheed-alam,www.upes.ac.in_faculty_school-of-law_dr-tauheed-alam.txt
https://www.upes.ac.in/industry-connect/aries,www.upes.ac.in_industry-connect_aries.txt
https://www.upes.ac.in/faculty/school-of-computer-science/dr-sanjay-biswash,www.upes.ac.in_faculty_school-of-computer-science_dr-sanjay-biswash.txt
https://www.upes.ac.in/student-achievements/aditya-acharya,www.upes.ac.in_student-achievements_aditya-acharya.txt
https://www.upes.ac.in/faculty/school-of-computer-science/akhilesh-mohan-srivastava,www.upes.ac.in_faculty_school-of-computer-science_akhilesh-mohan-srivastava.txt
https://www.upes.ac.in/blog/advanced-engineering/what-to-do-after-btech,www.upes.ac.in_blog_advanced-engineering_what-to-do-after-btech.txt
https://www.upes.ac.in/faculty-achievements/dr-sumeet-gupta,www.upes.ac.in_faculty-achievements_dr-sumeet-gupta.txt
https://www.upes.ac.in/faculty/school-of-health-sciences-and-technology/dr-ramesh-saini,www.upes.ac.in_faculty_school-of-health-sciences-and-technology_dr-ramesh-saini.txt
https://www.upes.ac.in/faculty/school-of-law/dr-himani-kaushik,www.upes.ac.in_faculty_school-of-law_dr-himani-kaushik.txt
https://www.upes.ac.in/blog/upes-star/upes-alumni-show-their-prowess-with-avant-garde-automotive-designs,www.upes.ac.in_blog_upes-star_upes-alumni-show-their-prowess-with-avant-garde-automotive-designs.txt
https://www.upes.ac.in/faculty/school-of-business/rajesh-mokale,www.upes.ac.in_faculty_school-of-business_rajesh-mokale.txt
https://www.upes.ac.in/events-and-activities/icnib,www.upes.ac.in_events-and-activities_icnib.txt
https://www.upes.ac.in/school-of-advanced-engineering/btech-engineering/chemical-engineering-energy-systems-and-storage,www.upes.ac.in_school-of-advanced-engineering_btech-engineering_chemical-engineering-energy-systems-and-storage.txt
https://www.upes.ac.in/school-of-health-sciences-and-technology/phd-health-sciences/phd-microbiology,www.upes.ac.in_school-of-health-sciences-and-technology_phd-health-sciences_phd-microbiology.txt
https://www.upes.ac.in/faculty/school-of-computer-science/ritesh-kumar,www.upes.ac.in_faculty_school-of-computer-science_ritesh-kumar.txt
https://www.upes.ac.in/blog/entrepreneurship/inr-10-lakh-funding-for-upes-staffers-organic-soap-start-up,www.upes.ac.in_blog_entrepreneurship_inr-10-lakh-funding-for-upes-staffers-organic-soap-start-up.txt
https://www.upes.ac.in/blog/health-sciences-technology/india-takes-pole-position-in-drug-manufacturing,www.upes.ac.in_blog_health-sciences-technology_india-takes-pole-position-in-drug-manufacturing.txt
https://www.upes.ac.in/blog/law/alternative-law-careers-what-to-do-if-you-dont-want-to-be-lawyer,www.upes.ac.in_blog_law_alternative-law-careers-what-to-do-if-you-dont-want-to-be-lawyer.txt
https://www.upes.ac.in/faculty/school-of-computer-science/alind,www.upes.ac.in_faculty_school-of-computer-science_alind.txt
https://www.upes.ac.in/iqac/iqac,www.upes.ac.in_iqac_iqac.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/energy/dr-ajay-mittal,www.upes.ac.in_faculty_school-of-advanced-engineering_energy_dr-ajay-mittal.txt
https://www.upes.ac.in/blog/advanced-engineering,www.upes.ac.in_blog_advanced-engineering.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/mechanical/ajay-kumar,www.upes.ac.in_faculty_school-of-advanced-engineering_mechanical_ajay-kumar.txt
https://www.upes.ac.in/faculty/school-of-design/venkatesh-varala,www.upes.ac.in_faculty_school-of-design_venkatesh-varala.txt
https://www.upes.ac.in/school-of-business/integrated-bba-mba/finance-management,www.upes.ac.in_school-of-business_integrated-bba-mba_finance-management.txt
https://www.upes.ac.in/blog/business/upes-ties-up-with-kpmg-for-mba-strategy-and-consulting-and-mba-business-analytics,www.upes.ac.in_blog_business_upes-ties-up-with-kpmg-for-mba-strategy-and-consulting-and-mba-business-analytics.txt
https://www.upes.ac.in/blog/law/upes-students-who-went-for-semester-abroad-program-to-ulaw-london-had-this-to-say,www.upes.ac.in_blog_law_upes-students-who-went-for-semester-abroad-program-to-ulaw-london-had-this-to-say.txt
https://www.upes.ac.in/faculty/school-of-computer-science/prateek-raj-gautam,www.upes.ac.in_faculty_school-of-computer-science_prateek-raj-gautam.txt
https://www.upes.ac.in/blog/design/the-journey-of-a-product-designer-from-inspiration-to-creation,www.upes.ac.in_blog_design_the-journey-of-a-product-designer-from-inspiration-to-creation.txt
https://www.upes.ac.in/student-projects/Ashhar-Ali-Akshita-Kapoor-Ishita-Nanda-Samyukta-Sahoo-na,www.upes.ac.in_student-projects_Ashhar-Ali-Akshita-Kapoor-Ishita-Nanda-Samyukta-Sahoo-na.txt
https://www.upes.ac.in/faculty/school-of-design/siddharth-kumar,www.upes.ac.in_faculty_school-of-design_siddharth-kumar.txt
https://www.upes.ac.in/faculty/school-of-law/ishan-maheshwari,www.upes.ac.in_faculty_school-of-law_ishan-maheshwari.txt
https://www.upes.ac.in/blog/school-for-life,www.upes.ac.in_blog_school-for-life.txt
https://www.upes.ac.in/school-of-advanced-engineering/bsc-hons/chemistry-by-research-industrial-chemistry,www.upes.ac.in_school-of-advanced-engineering_bsc-hons_chemistry-by-research-industrial-chemistry.txt
https://www.upes.ac.in/admissions/admission-alerts/ulsat,www.upes.ac.in_admissions_admission-alerts_ulsat.txt
https://www.upes.ac.in/admissions/llm,www.upes.ac.in_admissions_llm.txt
https://www.upes.ac.in/school-of-advanced-engineering/btech-engineering/sustainability-engineering-sustainable-management,www.upes.ac.in_school-of-advanced-engineering_btech-engineering_sustainability-engineering-sustainable-management.txt
https://www.upes.ac.in/blog/advanced-engineering/how-i-bagged-the-prestigious-l-austin-grant,www.upes.ac.in_blog_advanced-engineering_how-i-bagged-the-prestigious-l-austin-grant.txt
https://www.upes.ac.in/professors-of-practice/anil-raturi,www.upes.ac.in_professors-of-practice_anil-raturi.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/mechanical/dr-geetanjali-raghav,www.upes.ac.in_faculty_school-of-advanced-engineering_mechanical_dr-geetanjali-raghav.txt
https://www.upes.ac.in/school-of-advanced-engineering/phd-geoscience,www.upes.ac.in_school-of-advanced-engineering_phd-geoscience.txt
https://www.upes.ac.in/blog/business/role-of-aviation-management-in-modern-air-travel,www.upes.ac.in_blog_business_role-of-aviation-management-in-modern-air-travel.txt
https://www.upes.ac.in/blog/business/upesmet-2021,www.upes.ac.in_blog_business_upesmet-2021.txt
https://www.upes.ac.in/school-of-advanced-engineering/department-of-energy-engineering,www.upes.ac.in_school-of-advanced-engineering_department-of-energy-engineering.txt
https://www.upes.ac.in/advisory-board/peer-mohideen-sathikh,www.upes.ac.in_advisory-board_peer-mohideen-sathikh.txt
https://www.upes.ac.in/school-of-business/bba/aviation-management-aviation-service-operations,www.upes.ac.in_school-of-business_bba_aviation-management-aviation-service-operations.txt
https://www.upes.ac.in/faculty-achievements/piyush-kumar,www.upes.ac.in_faculty-achievements_piyush-kumar.txt
https://www.upes.ac.in/admissions/ba,www.upes.ac.in_admissions_ba.txt
https://www.upes.ac.in/faculty/school-of-health-sciences-and-technology/ms-richa-bahuguna,www.upes.ac.in_faculty_school-of-health-sciences-and-technology_ms-richa-bahuguna.txt
https://www.upes.ac.in/school-of-health-sciences-and-technology/b-pharma-health-sciences,www.upes.ac.in_school-of-health-sciences-and-technology_b-pharma-health-sciences.txt
https://www.upes.ac.in/school-of-health-sciences-and-technology/msc-health-sciences,www.upes.ac.in_school-of-health-sciences-and-technology_msc-health-sciences.txt
https://www.upes.ac.in/school-of-advanced-engineering/btech-engineering/applied-petroleum-engineering,www.upes.ac.in_school-of-advanced-engineering_btech-engineering_applied-petroleum-engineering.txt
https://www.upes.ac.in/faculty/school-of-health-sciences-and-technology/dr-kuldeep-kumar-roy,www.upes.ac.in_faculty_school-of-health-sciences-and-technology_dr-kuldeep-kumar-roy.txt
https://www.upes.ac.in/school-of-advanced-engineering/btech-engineering/mechanical-engineering-advanced-manufacturing,www.upes.ac.in_school-of-advanced-engineering_btech-engineering_mechanical-engineering-advanced-manufacturing.txt
https://www.upes.ac.in/student-achievements/amogh-aggarwal,www.upes.ac.in_student-achievements_amogh-aggarwal.txt
https://www.upes.ac.in/faculty/school-of-computer-science/dr-shreya-banerjee,www.upes.ac.in_faculty_school-of-computer-science_dr-shreya-banerjee.txt
https://www.upes.ac.in/blog/liberal-studies/relevance-of-data-science-in-economics,www.upes.ac.in_blog_liberal-studies_relevance-of-data-science-in-economics.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/applied-science/dr-vivek-panwar,www.upes.ac.in_faculty_school-of-advanced-engineering_applied-science_dr-vivek-panwar.txt
https://www.upes.ac.in/faculty/school-of-design/dr-swati-sarkar,www.upes.ac.in_faculty_school-of-design_dr-swati-sarkar.txt
https://www.upes.ac.in/school-of-design/bdes/product-design,www.upes.ac.in_school-of-design_bdes_product-design.txt
https://www.upes.ac.in/blog/design/scope-of-mdes,www.upes.ac.in_blog_design_scope-of-mdes.txt
https://www.upes.ac.in/faculty/school-of-design/vikas-thapa,www.upes.ac.in_faculty_school-of-design_vikas-thapa.txt
https://www.upes.ac.in/faculty-achievements/dr-saswati-dutta,www.upes.ac.in_faculty-achievements_dr-saswati-dutta.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/applied-science/dr-bhuwan-chandra-joshi,www.upes.ac.in_faculty_school-of-advanced-engineering_applied-science_dr-bhuwan-chandra-joshi.txt
https://www.upes.ac.in/faculty/school-of-health-sciences-and-technology/sandhya-s,www.upes.ac.in_faculty_school-of-health-sciences-and-technology_sandhya-s.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/mechanical/dr-ashish-mishra,www.upes.ac.in_faculty_school-of-advanced-engineering_mechanical_dr-ashish-mishra.txt
https://www.upes.ac.in/school-of-health-sciences-and-technology/bsc-health-sciences/microbiology-food-and-environmental-microbiology,www.upes.ac.in_school-of-health-sciences-and-technology_bsc-health-sciences_microbiology-food-and-environmental-microbiology.txt
https://www.upes.ac.in/alumni-achievements/siddharth-gupta,www.upes.ac.in_alumni-achievements_siddharth-gupta.txt
https://www.upes.ac.in/school-of-law/ba-bba-bcom-llb-hons-taxation-law,www.upes.ac.in_school-of-law_ba-bba-bcom-llb-hons-taxation-law.txt
https://www.upes.ac.in/school-of-advanced-engineering/msc-engineering/data-science,www.upes.ac.in_school-of-advanced-engineering_msc-engineering_data-science.txt
https://www.upes.ac.in/school-of-advanced-engineering/btech-engineering/mechanical-engineering-defence-technology,www.upes.ac.in_school-of-advanced-engineering_btech-engineering_mechanical-engineering-defence-technology.txt
https://www.upes.ac.in/faculty/school-of-law/ruby-yadav,www.upes.ac.in_faculty_school-of-law_ruby-yadav.txt
https://www.upes.ac.in/faculty/school-of-law/monica-pradyot,www.upes.ac.in_faculty_school-of-law_monica-pradyot.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/energy/dr-tirumala-rao-kotni,www.upes.ac.in_faculty_school-of-advanced-engineering_energy_dr-tirumala-rao-kotni.txt
https://www.upes.ac.in/school-of-law,www.upes.ac.in_school-of-law.txt
https://www.upes.ac.in/leadership/vice-chancellor-dr-ram-sharma,www.upes.ac.in_leadership_vice-chancellor-dr-ram-sharma.txt
https://www.upes.ac.in/school-of-advanced-engineering/bsc-hons/physics-by-research-material-science-and-nanotechnology,www.upes.ac.in_school-of-advanced-engineering_bsc-hons_physics-by-research-material-science-and-nanotechnology.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/applied-science/dr-akmal-husain,www.upes.ac.in_faculty_school-of-advanced-engineering_applied-science_dr-akmal-husain.txt
https://www.upes.ac.in/blog/life-at-campus/why-dehradun-attracts-students-from-all-over-the-world,www.upes.ac.in_blog_life-at-campus_why-dehradun-attracts-students-from-all-over-the-world.txt
https://www.upes.ac.in/blog/advanced-engineering/career-after-msc-organic-chemistry,www.upes.ac.in_blog_advanced-engineering_career-after-msc-organic-chemistry.txt
https://www.upes.ac.in/faculty/school-of-computer-science/dr-mohammad-ahsan,www.upes.ac.in_faculty_school-of-computer-science_dr-mohammad-ahsan.txt
https://www.upes.ac.in/faculty/school-of-liberal-studies/sudeshna-chowdhury,www.upes.ac.in_faculty_school-of-liberal-studies_sudeshna-chowdhury.txt
https://www.upes.ac.in/blog/design/benefits-of-pursuing-graphics-and-communication-design,www.upes.ac.in_blog_design_benefits-of-pursuing-graphics-and-communication-design.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/energy/durga-madhab-mahapatra,www.upes.ac.in_faculty_school-of-advanced-engineering_energy_durga-madhab-mahapatra.txt
https://www.upes.ac.in/international-connect,www.upes.ac.in_international-connect.txt
https://www.upes.ac.in/student-space/student-support,www.upes.ac.in_student-space_student-support.txt
https://www.upes.ac.in/faculty/school-of-business/neeraj-rathore,www.upes.ac.in_faculty_school-of-business_neeraj-rathore.txt
https://www.upes.ac.in/faculty/school-of-law/dr-sujata-bali,www.upes.ac.in_faculty_school-of-law_dr-sujata-bali.txt
https://www.upes.ac.in/school-of-computer-science/btech-cse/devsecops,www.upes.ac.in_school-of-computer-science_btech-cse_devsecops.txt
https://www.upes.ac.in/blog/advanced-engineering/bsc-chemistry-benefits,www.upes.ac.in_blog_advanced-engineering_bsc-chemistry-benefits.txt
https://www.upes.ac.in/faculty-achievements/soumitra-bhattacharya,www.upes.ac.in_faculty-achievements_soumitra-bhattacharya.txt
https://www.upes.ac.in/advisory-board/vijay-mahajan,www.upes.ac.in_advisory-board_vijay-mahajan.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/energy/annapurna-boruah,www.upes.ac.in_faculty_school-of-advanced-engineering_energy_annapurna-boruah.txt
https://www.upes.ac.in/advisory-board/sandeep-athavale,www.upes.ac.in_advisory-board_sandeep-athavale.txt
https://www.upes.ac.in/faculty-achievements/uday,www.upes.ac.in_faculty-achievements_uday.txt
https://www.upes.ac.in/blog/academic-excellence/this-law-student-is-a-founder-two-non-profits,www.upes.ac.in_blog_academic-excellence_this-law-student-is-a-founder-two-non-profits.txt
https://www.upes.ac.in/blog/liberal-studies/liberal-arts-courses,www.upes.ac.in_blog_liberal-studies_liberal-arts-courses.txt
https://www.upes.ac.in/faculty/school-of-law/keshav-madhav,www.upes.ac.in_faculty_school-of-law_keshav-madhav.txt
https://www.upes.ac.in/social-impact/project-raftaar,www.upes.ac.in_social-impact_project-raftaar.txt
https://www.upes.ac.in/faculty/school-of-health-sciences-and-technology/dr-utsab-debnath,www.upes.ac.in_faculty_school-of-health-sciences-and-technology_dr-utsab-debnath.txt
https://www.upes.ac.in/faculty/school-of-health-sciences-and-technology/rajendra-awasthi,www.upes.ac.in_faculty_school-of-health-sciences-and-technology_rajendra-awasthi.txt
https://www.upes.ac.in/faculty/school-of-business/dr-sonal-gupta,www.upes.ac.in_faculty_school-of-business_dr-sonal-gupta.txt
https://www.upes.ac.in/advisory-board/snehlata-shrivastava,www.upes.ac.in_advisory-board_snehlata-shrivastava.txt
https://www.upes.ac.in/student-projects/alok-singh-aman-bijalwan-siddharth-dubey-krishna,www.upes.ac.in_student-projects_alok-singh-aman-bijalwan-siddharth-dubey-krishna.txt
https://www.upes.ac.in/faculty/school-of-computer-science/anushree-sah,www.upes.ac.in_faculty_school-of-computer-science_anushree-sah.txt
https://www.upes.ac.in/blog/law,www.upes.ac.in_blog_law.txt
https://www.upes.ac.in/faculty/school-of-business/puja-tiwari,www.upes.ac.in_faculty_school-of-business_puja-tiwari.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/electrical/dr-harshit-mohan,www.upes.ac.in_faculty_school-of-advanced-engineering_electrical_dr-harshit-mohan.txt
https://www.upes.ac.in/leadership-details,www.upes.ac.in_leadership-details.txt
https://www.upes.ac.in/student-achievements/shivam-anand,www.upes.ac.in_student-achievements_shivam-anand.txt
https://www.upes.ac.in/blog/business/19-year-old-literary-prodigy-at-upes-receives-award-from-ukhand-cm,www.upes.ac.in_blog_business_19-year-old-literary-prodigy-at-upes-receives-award-from-ukhand-cm.txt
https://www.upes.ac.in/student-achievements/ishika-punhani-vinay-k,www.upes.ac.in_student-achievements_ishika-punhani-vinay-k.txt
https://www.upes.ac.in/blog/life-at-campus/down-the-memory-lane,www.upes.ac.in_blog_life-at-campus_down-the-memory-lane.txt
https://www.upes.ac.in/faculty/school-of-business/inder-singh,www.upes.ac.in_faculty_school-of-business_inder-singh.txt
https://www.upes.ac.in/faculty/school-of-business/dr-shatrughan-yadav,www.upes.ac.in_faculty_school-of-business_dr-shatrughan-yadav.txt
https://www.upes.ac.in/faculty/school-of-computer-science/nayantara-kotoky,www.upes.ac.in_faculty_school-of-computer-science_nayantara-kotoky.txt
https://www.upes.ac.in/school-of-advanced-engineering/msc-engineering/mathematics,www.upes.ac.in_school-of-advanced-engineering_msc-engineering_mathematics.txt
https://www.upes.ac.in/faculty/school-of-advanced-engineering/applied-science/dr-rajeev-gupta,www.upes.ac.in_faculty_school-of-advanced-engineering_applied-science_dr-rajeev-gupta.txt
https://www.upes.ac.in/industry-connect/mg-motor-india,www.upes.ac.in_industry-connect_mg-motor-india.txt
https://www.upes.ac.in/faculty/school-of-computer-science/akashdeep-bhardwaj,www.upes.ac.in_faculty_school-of-computer-science_akashdeep-bhardwaj.txt
https://www.upes.ac.in/school-of-advanced-engineering/department-of-applied-sciences,www.upes.ac.in_school-of-advanced-engineering_department-of-applied-sciences.txt
https://www.upes.ac.in/faculty/school-of-computer-science/deepak-kumar-sharma,www.upes.ac.in_faculty_school-of-computer-science_deepak-kumar-sharma.txt
